loss,acc,recall,precision,auc,true_positives,true_negatives,false_negatives,false_positives,val_loss,val_acc,val_recall,val_precision,val_auc,val_true_positives,val_true_negatives,val_false_negatives,val_false_positives
2.0643813610076904,0.29374998807907104,0.15321429073810577,0.3986988961696625,0.675567090511322,858.0,32306.0,4742.0,1294.0,1.9889918565750122,0.14499999582767487,0.0,0.0,0.558463990688324,0.0,8400.0,1400.0,0.0
1.6506105661392212,0.37660714983940125,0.20232142508029938,0.5634012818336487,0.7628243565559387,1133.0,32722.0,4467.0,878.0,1.8702328205108643,0.2014285773038864,0.0,0.0,0.6151429414749146,0.0,8400.0,1400.0,0.0
1.4897156953811646,0.43089285492897034,0.25285714864730835,0.6477584838867188,0.8079694509506226,1416.0,32830.0,4184.0,770.0,1.7648749351501465,0.2692857086658478,0.02142857201397419,0.7894737124443054,0.6828153133392334,30.0,8392.0,1370.0,8.0
1.3768030405044556,0.4694642722606659,0.292678564786911,0.6733771562576294,0.8350068926811218,1639.0,32805.0,3961.0,795.0,1.786463975906372,0.29357144236564636,0.1371428519487381,0.5533141493797302,0.6976689100265503,192.0,8245.0,1208.0,155.0
1.310109257698059,0.5066071152687073,0.32124999165534973,0.7057669758796692,0.851464569568634,1799.0,32850.0,3801.0,750.0,1.4350885152816772,0.45642855763435364,0.18357142806053162,0.7740963697433472,0.8173454999923706,257.0,8325.0,1143.0,75.0
1.2431132793426514,0.5216071605682373,0.34089285135269165,0.7165915966033936,0.8678944110870361,1909.0,32845.0,3691.0,755.0,1.4958513975143433,0.4099999964237213,0.1899999976158142,0.7018469572067261,0.7992385625839233,266.0,8287.0,1134.0,113.0
1.1693181991577148,0.5546428561210632,0.37339285016059875,0.7341994643211365,0.8837205171585083,2091.0,32843.0,3509.0,757.0,1.2431434392929077,0.508571445941925,0.32357141375541687,0.7282958030700684,0.8641235828399658,453.0,8231.0,947.0,169.0
1.1079919338226318,0.5746428370475769,0.4017857015132904,0.737463116645813,0.8959469199180603,2250.0,32799.0,3350.0,801.0,1.6632298231124878,0.3628571331501007,0.17642857134342194,0.5825471878051758,0.7595106959342957,247.0,8223.0,1153.0,177.0
1.0578408241271973,0.5973214507102966,0.4303571283817291,0.758577287197113,0.9053938984870911,2410.0,32833.0,3190.0,767.0,4.050732612609863,0.14428570866584778,0.14428570866584778,0.147230327129364,0.5697230696678162,202.0,7230.0,1198.0,1170.0
1.0294169187545776,0.6078571677207947,0.44553571939468384,0.7784711122512817,0.9105294942855835,2495.0,32890.0,3105.0,710.0,1.3873209953308105,0.4992857277393341,0.3557142913341522,0.7366864085197449,0.844723641872406,498.0,8222.0,902.0,178.0
0.9654269814491272,0.628928542137146,0.48625001311302185,0.7786674499511719,0.9215062856674194,2723.0,32826.0,2877.0,774.0,1.2870663404464722,0.5178571343421936,0.386428564786911,0.6891719698905945,0.8580296039581299,541.0,8156.0,859.0,244.0
0.9549587368965149,0.6414285898208618,0.49892857670783997,0.7767584323883057,0.9229563474655151,2794.0,32797.0,2806.0,803.0,1.311287760734558,0.49642857909202576,0.38428571820259094,0.6641975045204163,0.8552642464637756,538.0,8128.0,862.0,272.0
0.8695608973503113,0.6719642877578735,0.5321428775787354,0.7991418838500977,0.9367177486419678,2980.0,32851.0,2620.0,749.0,0.9099817872047424,0.6564285755157471,0.5171428322792053,0.801771879196167,0.9298657774925232,724.0,8221.0,676.0,179.0
0.8658230900764465,0.6748214364051819,0.543571412563324,0.802954375743866,0.9370684027671814,3044.0,32853.0,2556.0,747.0,1.1340376138687134,0.6100000143051147,0.46714285016059875,0.7712264060974121,0.8931342959403992,654.0,8206.0,746.0,194.0
0.7815093994140625,0.7058928608894348,0.583392858505249,0.8048780560493469,0.9487759470939636,3267.0,32808.0,2333.0,792.0,1.8043276071548462,0.42571428418159485,0.3385714292526245,0.462890625,0.8030786514282227,474.0,7850.0,926.0,550.0
0.7625346779823303,0.7146428823471069,0.6069642901420593,0.811992347240448,0.9509049654006958,3399.0,32813.0,2201.0,787.0,1.143315315246582,0.581428587436676,0.4571428596973419,0.6859592795372009,0.8949176669120789,640.0,8107.0,760.0,293.0
0.7139355540275574,0.7305356860160828,0.637499988079071,0.8246708512306213,0.9569648504257202,3570.0,32841.0,2030.0,759.0,0.8923362493515015,0.6642857193946838,0.5278571248054504,0.8050109148025513,0.9329787492752075,739.0,8221.0,661.0,179.0
0.6856076717376709,0.7442857027053833,0.6517857313156128,0.8278521299362183,0.9602470397949219,3650.0,32841.0,1950.0,759.0,0.837689220905304,0.7135714292526245,0.581428587436676,0.8222222328186035,0.9411139488220215,814.0,8224.0,586.0,176.0
0.6684600114822388,0.753928542137146,0.6675000190734863,0.8315906524658203,0.9618199467658997,3738.0,32843.0,1862.0,757.0,1.457218050956726,0.4635714292526245,0.31785714626312256,0.6412103772163391,0.8164929747581482,445.0,8151.0,955.0,249.0
0.629518449306488,0.7674999833106995,0.6930357217788696,0.8442462682723999,0.9660935997962952,3881.0,32884.0,1719.0,716.0,1.0630731582641602,0.6235714554786682,0.543571412563324,0.7261450290679932,0.9108239412307739,761.0,8113.0,639.0,287.0
0.6040297150611877,0.7741071581840515,0.7007142901420593,0.8473331928253174,0.969045102596283,3924.0,32893.0,1676.0,707.0,1.3480473756790161,0.6071428656578064,0.5078571438789368,0.6707547307014465,0.886175811290741,711.0,8051.0,689.0,349.0
0.5861239433288574,0.7867857217788696,0.7141071557998657,0.8561335802078247,0.970105767250061,3999.0,32928.0,1601.0,672.0,1.1253647804260254,0.6092857122421265,0.543571412563324,0.6722614765167236,0.9099996089935303,761.0,8029.0,639.0,371.0
0.5418079495429993,0.7942857146263123,0.7328571677207947,0.8592965006828308,0.9751335978507996,4104.0,32928.0,1496.0,672.0,0.9466274380683899,0.6585714221000671,0.5385714173316956,0.7789255976676941,0.9250053763389587,754.0,8186.0,646.0,214.0
0.524791419506073,0.8089285492897034,0.7517856955528259,0.8683993220329285,0.975472629070282,4210.0,32962.0,1390.0,638.0,1.3095991611480713,0.5985714197158813,0.5314285755157471,0.6825687885284424,0.8897279500961304,744.0,8054.0,656.0,346.0
0.491857647895813,0.8242856860160828,0.7608928680419922,0.8745895028114319,0.9789634346961975,4261.0,32989.0,1339.0,611.0,1.1033289432525635,0.6228571534156799,0.543571412563324,0.713214635848999,0.9091288447380066,761.0,8094.0,639.0,306.0
0.4501758813858032,0.8385714292526245,0.7932142615318298,0.8841560482978821,0.9819968342781067,4442.0,33018.0,1158.0,582.0,0.971294641494751,0.6650000214576721,0.6221428513526917,0.7234219312667847,0.9331029057502747,871.0,8067.0,529.0,333.0
0.47101515531539917,0.8330357074737549,0.7833928465843201,0.8773999810218811,0.9795849323272705,4387.0,32987.0,1213.0,613.0,0.8939834833145142,0.7021428346633911,0.6514285802841187,0.7702702879905701,0.9382709860801697,912.0,8128.0,488.0,272.0
0.4425526559352875,0.8460714221000671,0.7964285612106323,0.8865036964416504,0.9819974303245544,4460.0,33029.0,1140.0,571.0,1.2264184951782227,0.6364285945892334,0.5964285731315613,0.6987447738647461,0.9067214131355286,835.0,8040.0,565.0,360.0
0.43882375955581665,0.8473214507102966,0.802142858505249,0.8880980610847473,0.9823496341705322,4492.0,33034.0,1108.0,566.0,0.8057388663291931,0.7371428608894348,0.6857143044471741,0.7868852615356445,0.9490771293640137,960.0,8140.0,440.0,260.0
0.3826518952846527,0.8669642806053162,0.8274999856948853,0.8999806046485901,0.9858695268630981,4634.0,33085.0,966.0,515.0,1.142877221107483,0.6292856931686401,0.5928571224212646,0.6758957505226135,0.9115689992904663,830.0,8002.0,570.0,398.0
0.3841613829135895,0.862500011920929,0.8274999856948853,0.8958051204681396,0.9864609241485596,4634.0,33061.0,966.0,539.0,0.9086816310882568,0.706428587436676,0.654285728931427,0.784246563911438,0.9380332827568054,916.0,8148.0,484.0,252.0
0.37390586733818054,0.8696428537368774,0.8374999761581421,0.904009222984314,0.9868341088294983,4690.0,33102.0,910.0,498.0,1.0451092720031738,0.6521428823471069,0.6014285683631897,0.7277441620826721,0.9227085709571838,842.0,8085.0,558.0,315.0
0.338778018951416,0.8823214173316956,0.8510714173316956,0.9123277068138123,0.9891590476036072,4766.0,33142.0,834.0,458.0,1.7678769826889038,0.5628571510314941,0.5364285707473755,0.6017628312110901,0.8596128821372986,751.0,7903.0,649.0,497.0
0.3363381624221802,0.8858928680419922,0.8589285612106323,0.9104675650596619,0.9890214800834656,4810.0,33127.0,790.0,473.0,0.701526403427124,0.7814285755157471,0.75,0.8177570104598999,0.9615428447723389,1050.0,8166.0,350.0,234.0
0.34053951501846313,0.8808928728103638,0.8573214411735535,0.9063621163368225,0.9885721206665039,4801.0,33104.0,799.0,496.0,1.2329726219177246,0.6549999713897705,0.6264285445213318,0.6971383094787598,0.9124619364738464,877.0,8019.0,523.0,381.0
0.30670517683029175,0.8948214054107666,0.8717857003211975,0.919917106628418,0.99004065990448,4882.0,33175.0,718.0,425.0,0.7421298027038574,0.7742857336997986,0.7214285731315613,0.8158319592475891,0.9562640190124512,1010.0,8172.0,390.0,228.0
0.3138778805732727,0.8921428322792053,0.8692857027053833,0.9174519181251526,0.9902263283729553,4868.0,33162.0,732.0,438.0,0.6948947310447693,0.7714285850524902,0.7285714149475098,0.823244571685791,0.9596267938613892,1020.0,8181.0,380.0,219.0
0.31859493255615234,0.8891071677207947,0.866428554058075,0.9113448262214661,0.9899111986160278,4852.0,33128.0,748.0,472.0,0.8475415706634521,0.7407143115997314,0.706428587436676,0.7880477905273438,0.9457924962043762,989.0,8134.0,411.0,266.0
0.2986924350261688,0.8982142806053162,0.8757143020629883,0.9231927990913391,0.9906966686248779,4904.0,33192.0,696.0,408.0,0.898994505405426,0.7428571581840515,0.7135714292526245,0.7744185924530029,0.9421945214271545,999.0,8109.0,401.0,291.0
0.28513628244400024,0.9003571271896362,0.8824999928474426,0.9284238219261169,0.9916946291923523,4942.0,33219.0,658.0,381.0,1.0378901958465576,0.6607142686843872,0.5985714197158813,0.7286956310272217,0.9240898489952087,838.0,8088.0,562.0,312.0
0.2648678123950958,0.9128571152687073,0.8933928608894348,0.9313104748725891,0.9925596117973328,5003.0,33231.0,597.0,369.0,0.913746178150177,0.7300000190734863,0.6992856860160828,0.7813248038291931,0.9397317171096802,979.0,8126.0,421.0,274.0
0.27034616470336914,0.9123214483261108,0.8923214077949524,0.9321022033691406,0.991866946220398,4997.0,33236.0,603.0,364.0,0.9860932230949402,0.6942856907844543,0.6600000262260437,0.7374301552772522,0.9352866411209106,924.0,8071.0,476.0,329.0
0.2429099828004837,0.9150000214576721,0.8991071581840515,0.9330986142158508,0.9936356544494629,5035.0,33239.0,565.0,361.0,0.8114057183265686,0.7485714554786682,0.7242857217788696,0.7836167216300964,0.9522941708564758,1014.0,8120.0,386.0,280.0
0.24581573903560638,0.9116071462631226,0.895714282989502,0.9306122660636902,0.9937763810157776,5016.0,33226.0,584.0,374.0,0.6583934426307678,0.808571457862854,0.7821428775787354,0.8326995968818665,0.9647067189216614,1095.0,8180.0,305.0,220.0
0.23858247697353363,0.9164285659790039,0.899821400642395,0.9314233064651489,0.9938474893569946,5039.0,33229.0,561.0,371.0,1.3599424362182617,0.6850000023841858,0.6571428775787354,0.709876537322998,0.9098261594772339,920.0,8024.0,480.0,376.0
0.24299997091293335,0.9164285659790039,0.9030357003211975,0.9328536987304688,0.993506133556366,5057.0,33236.0,543.0,364.0,1.1098331212997437,0.6899999976158142,0.6621428728103638,0.7230889201164246,0.9231479167938232,927.0,8045.0,473.0,355.0
0.22122381627559662,0.9266071319580078,0.9153571724891663,0.940205454826355,0.9943113327026367,5126.0,33274.0,474.0,326.0,0.9269570708274841,0.7371428608894348,0.704285740852356,0.7697111368179321,0.9426431059837341,986.0,8105.0,414.0,295.0
0.2336673140525818,0.9235714077949524,0.9075000286102295,0.9366015195846558,0.9938209056854248,5082.0,33256.0,518.0,344.0,0.8662804961204529,0.7621428370475769,0.7278571724891663,0.7985893487930298,0.9448041319847107,1019.0,8143.0,381.0,257.0
0.21330446004867554,0.9260714054107666,0.9151785969734192,0.9403669834136963,0.994890570640564,5125.0,33275.0,475.0,325.0,0.8463895916938782,0.7778571248054504,0.7607142925262451,0.807429850101471,0.9516014456748962,1065.0,8146.0,335.0,254.0
0.2011357992887497,0.9330357313156128,0.9210714101791382,0.9460748434066772,0.9953634738922119,5158.0,33306.0,442.0,294.0,1.2739908695220947,0.6785714030265808,0.6564285755157471,0.7091049551963806,0.9133327007293701,919.0,8023.0,481.0,377.0
0.1977134644985199,0.9337499737739563,0.923035740852356,0.9470502138137817,0.9954795241355896,5169.0,33311.0,431.0,289.0,0.7265284657478333,0.808571457862854,0.7864285707473755,0.8328290581703186,0.9594173431396484,1101.0,8179.0,299.0,221.0
0.21022912859916687,0.9294642806053162,0.914821445941925,0.9431148767471313,0.9946355819702148,5123.0,33291.0,477.0,309.0,0.7855902314186096,0.7742857336997986,0.7485714554786682,0.8174726963043213,0.9541985392570496,1048.0,8166.0,352.0,234.0
0.19769857823848724,0.9339285492897034,0.9221428632736206,0.946134090423584,0.994941234588623,5164.0,33306.0,436.0,294.0,0.9330146312713623,0.7628571391105652,0.7457143068313599,0.7933130860328674,0.9465618133544922,1044.0,8128.0,356.0,272.0
0.1801348328590393,0.9398214221000671,0.928928554058075,0.9529218077659607,0.9960813522338867,5202.0,33343.0,398.0,257.0,1.3111292123794556,0.7107142806053162,0.6935714483261108,0.7311747074127197,0.9173650145530701,971.0,8043.0,429.0,357.0
0.19453750550746918,0.9358928799629211,0.9237499833106995,0.9470889568328857,0.9953436255455017,5173.0,33311.0,427.0,289.0,0.717506468296051,0.8185714483261108,0.8050000071525574,0.8391660451889038,0.9618514180183411,1127.0,8184.0,273.0,216.0
0.1683104932308197,0.9432142972946167,0.9328571557998657,0.9543295502662659,0.9965329766273499,5224.0,33350.0,376.0,250.0,0.7895291447639465,0.7914285659790039,0.7735714316368103,0.8088125586509705,0.9555034637451172,1083.0,8144.0,317.0,256.0
0.1628788411617279,0.9466071724891663,0.9351785778999329,0.9539161920547485,0.9967314600944519,5237.0,33347.0,363.0,253.0,0.8388760089874268,0.7892857193946838,0.7735714316368103,0.807004451751709,0.9528442025184631,1083.0,8141.0,317.0,259.0
0.15423622727394104,0.9501785635948181,0.9408928751945496,0.9585228562355042,0.9970211386680603,5269.0,33372.0,331.0,228.0,2.443474054336548,0.543571412563324,0.5264285802841187,0.5625954270362854,0.8361993432044983,737.0,7827.0,663.0,573.0
0.17178383469581604,0.9416071176528931,0.9341071248054504,0.9517831206321716,0.9965820908546448,5231.0,33335.0,369.0,265.0,1.0539997816085815,0.7285714149475098,0.7078571319580078,0.7536121606826782,0.9343215823173523,991.0,8076.0,409.0,324.0
0.19613148272037506,0.9346428513526917,0.9242857098579407,0.9457336068153381,0.9948188662528992,5176.0,33303.0,424.0,297.0,1.1480469703674316,0.6878571510314941,0.6585714221000671,0.7254130840301514,0.9207218289375305,922.0,8051.0,478.0,349.0
0.18684254586696625,0.9387500286102295,0.929107129573822,0.9497991800308228,0.9956313371658325,5203.0,33325.0,397.0,275.0,3.2980422973632812,0.46000000834465027,0.4342857003211975,0.475371390581131,0.7705863118171692,608.0,7729.0,792.0,671.0
0.17400333285331726,0.9424999952316284,0.931071400642395,0.9519810080528259,0.996398389339447,5214.0,33337.0,386.0,263.0,1.0484504699707031,0.7549999952316284,0.7335714101791382,0.7803951501846313,0.935267984867096,1027.0,8111.0,373.0,289.0
0.1487298309803009,0.9508928656578064,0.9428571462631226,0.9586056470870972,0.9971819519996643,5280.0,33372.0,320.0,228.0,0.7501471042633057,0.8149999976158142,0.8028571605682373,0.8325926065444946,0.9603044986724854,1124.0,8174.0,276.0,226.0
0.1692173331975937,0.9464285969734192,0.9369642734527588,0.9539999961853027,0.9956856966018677,5247.0,33347.0,353.0,253.0,8.632159233093262,0.2742857038974762,0.2692857086658478,0.27925926446914673,0.6043474078178406,377.0,7427.0,1023.0,973.0
0.16375941038131714,0.9464285969734192,0.9391071200370789,0.9563556909561157,0.9964730143547058,5259.0,33360.0,341.0,240.0,0.737465500831604,0.8185714483261108,0.802142858505249,0.8374347686767578,0.961846113204956,1123.0,8182.0,277.0,218.0
0.16021649539470673,0.9471428394317627,0.9383928775787354,0.9564980268478394,0.9968124032020569,5255.0,33361.0,345.0,239.0,1.7977842092514038,0.6192857027053833,0.6014285683631897,0.6481909155845642,0.8785796761512756,842.0,7943.0,558.0,457.0
0.14578883349895477,0.951964259147644,0.945892870426178,0.961342990398407,0.996609091758728,5297.0,33387.0,303.0,213.0,0.7487952709197998,0.8092857003211975,0.7885714173316956,0.8389057517051697,0.9600955843925476,1104.0,8188.0,296.0,212.0
0.1260949671268463,0.956250011920929,0.9483928680419922,0.9645841121673584,0.9979439377784729,5311.0,33405.0,289.0,195.0,0.8339250683784485,0.8028571605682373,0.7842857241630554,0.8261851072311401,0.9550153017044067,1098.0,8169.0,302.0,231.0
0.13589723408222198,0.9549999833106995,0.9482142925262451,0.9631779193878174,0.9975847005844116,5310.0,33397.0,290.0,203.0,0.7278435230255127,0.8257142901420593,0.8142856955528259,0.8438193798065186,0.961878776550293,1140.0,8189.0,260.0,211.0
0.13991880416870117,0.9553571343421936,0.9487500190734863,0.9635473489761353,0.9971936345100403,5313.0,33399.0,287.0,201.0,1.9337599277496338,0.5842857360839844,0.5542857050895691,0.604361355304718,0.8605297803878784,776.0,7892.0,624.0,508.0
0.14083564281463623,0.9539285898208618,0.9473214149475098,0.9615733027458191,0.9973177313804626,5305.0,33388.0,295.0,212.0,0.6881729960441589,0.8385714292526245,0.8192856907844543,0.8572496175765991,0.9631415605545044,1147.0,8209.0,253.0,191.0
0.1323304921388626,0.9589285850524902,0.9505357146263123,0.9667635560035706,0.9974462985992432,5323.0,33417.0,277.0,183.0,0.9110903739929199,0.7964285612106323,0.772857129573822,0.8153730034828186,0.9495871067047119,1082.0,8155.0,318.0,245.0
0.1472933143377304,0.9560714364051819,0.9507142901420593,0.9630969762802124,0.996311366558075,5324.0,33396.0,276.0,204.0,0.7340965867042542,0.8007143139839172,0.7864285707473755,0.8271976113319397,0.9590907692909241,1101.0,8170.0,299.0,230.0
0.13490614295005798,0.9573214054107666,0.949821412563324,0.9648104310035706,0.997404932975769,5319.0,33406.0,281.0,194.0,0.7237553000450134,0.8235714435577393,0.8107143044471741,0.8438661694526672,0.9630149006843567,1135.0,8190.0,265.0,210.0
0.1286836415529251,0.9576785564422607,0.9517857432365417,0.9652299880981445,0.9977970719337463,5330.0,33408.0,270.0,192.0,1.4704234600067139,0.6821428537368774,0.668571412563324,0.7117870450019836,0.9070315957069397,936.0,8021.0,464.0,379.0
0.14557549357414246,0.9558928608894348,0.9494642615318298,0.9630501866340637,0.9963332414627075,5317.0,33396.0,283.0,204.0,0.9206320643424988,0.7685714364051819,0.7542856931686401,0.7892376780509949,0.9459658265113831,1056.0,8118.0,344.0,282.0
0.12572306394577026,0.9608928561210632,0.9528571367263794,0.9675430655479431,0.9975172877311707,5336.0,33421.0,264.0,179.0,1.7446849346160889,0.6964285969734192,0.6821428537368774,0.7164291143417358,0.8991824388504028,955.0,8022.0,445.0,378.0
0.1383911371231079,0.958214282989502,0.9491071701049805,0.9647849202156067,0.9970758557319641,5315.0,33406.0,285.0,194.0,1.701459288597107,0.6728571653366089,0.6535714268684387,0.6895252466201782,0.8968574404716492,915.0,7988.0,485.0,412.0
0.11682209372520447,0.9626785516738892,0.956428587436676,0.9694117903709412,0.9977284073829651,5356.0,33431.0,244.0,169.0,1.9460077285766602,0.654285728931427,0.6349999904632568,0.6709433794021606,0.8808247447013855,889.0,7964.0,511.0,436.0
0.1023651584982872,0.9671428799629211,0.9607142806053162,0.9723477363586426,0.9982559680938721,5380.0,33447.0,220.0,153.0,0.8329336047172546,0.8192856907844543,0.8042857050895691,0.834074079990387,0.9532144665718079,1126.0,8176.0,274.0,224.0
0.12959834933280945,0.956250011920929,0.9523214101791382,0.962809145450592,0.9975460767745972,5333.0,33394.0,267.0,206.0,0.7500970363616943,0.8257142901420593,0.8142856955528259,0.842572033405304,0.9609667062759399,1140.0,8187.0,260.0,213.0
0.12672483921051025,0.9574999809265137,0.9507142901420593,0.9648423194885254,0.9974885582923889,5324.0,33406.0,276.0,194.0,1.2760485410690308,0.7092857360839844,0.6949999928474426,0.7321293950080872,0.9245784282684326,973.0,8044.0,427.0,356.0
0.12026075273752213,0.9616071581840515,0.9551785588264465,0.9676194190979004,0.9972951412200928,5349.0,33421.0,251.0,179.0,0.9325476288795471,0.7642857432365417,0.7485714554786682,0.7885628342628479,0.9489917159080505,1048.0,8119.0,352.0,281.0
0.10255167633295059,0.9662500023841858,0.9599999785423279,0.9730316996574402,0.9985575079917908,5376.0,33451.0,224.0,149.0,0.8253748416900635,0.8221428394317627,0.8071428537368774,0.8413998484611511,0.9573650360107422,1130.0,8187.0,270.0,213.0
0.13730590045452118,0.956250011920929,0.9507142901420593,0.9657173752784729,0.9966357946395874,5324.0,33411.0,276.0,189.0,1.0653024911880493,0.7542856931686401,0.7364285588264465,0.7769404649734497,0.9372105598449707,1031.0,8104.0,369.0,296.0
0.12592341005802155,0.9612500071525574,0.9551785588264465,0.969021737575531,0.9971384406089783,5349.0,33429.0,251.0,171.0,0.7450090050697327,0.8100000023841858,0.7964285612106323,0.8277654051780701,0.9624923467636108,1115.0,8168.0,285.0,232.0
0.11331072449684143,0.9626785516738892,0.9573214054107666,0.9696147441864014,0.9980344772338867,5361.0,33432.0,239.0,168.0,1.114593505859375,0.7621428370475769,0.7492856979370117,0.7799256443977356,0.9373899102210999,1049.0,8104.0,351.0,296.0
0.0954824686050415,0.9685714244842529,0.9642857313156128,0.9752573370933533,0.9984413385391235,5400.0,33463.0,200.0,137.0,1.221956491470337,0.6992856860160828,0.675000011920929,0.7269230484962463,0.9201354384422302,945.0,8045.0,455.0,355.0
0.12919622659683228,0.9589285850524902,0.9539285898208618,0.9660035967826843,0.9972986578941345,5342.0,33412.0,258.0,188.0,0.8266045451164246,0.8042857050895691,0.7914285659790039,0.8231797814369202,0.9550200700759888,1108.0,8162.0,292.0,238.0
0.11057401448488235,0.9657142758369446,0.9607142806053162,0.9714698195457458,0.9977630972862244,5380.0,33442.0,220.0,158.0,1.6219550371170044,0.6035714149475098,0.574999988079071,0.6465863585472107,0.8794800043106079,805.0,7960.0,595.0,440.0
0.12152099609375,0.9596428275108337,0.9535714387893677,0.966340959072113,0.9975337982177734,5340.0,33414.0,260.0,186.0,1.0750782489776611,0.7542856931686401,0.7385714054107666,0.7751124501228333,0.9371774792671204,1034.0,8100.0,366.0,300.0
0.105441153049469,0.9658928513526917,0.9598214030265808,0.9721468687057495,0.9982438087463379,5375.0,33446.0,225.0,154.0,1.1275005340576172,0.7628571391105652,0.7471428513526917,0.7841079235076904,0.9367403388023376,1046.0,8112.0,354.0,288.0
0.1086796224117279,0.9666071534156799,0.9621428847312927,0.9708108305931091,0.9979265928268433,5388.0,33438.0,212.0,162.0,0.7710060477256775,0.800000011920929,0.7742857336997986,0.821212112903595,0.9576499462127686,1084.0,8164.0,316.0,236.0
0.09002461284399033,0.9689285755157471,0.9632142782211304,0.9745257496833801,0.9990159869194031,5394.0,33459.0,206.0,141.0,0.8315325975418091,0.8199999928474426,0.8064285516738892,0.8350591659545898,0.9558767676353455,1129.0,8177.0,271.0,223.0
0.09929028153419495,0.9680356979370117,0.9646428823471069,0.9742109775543213,0.9982500076293945,5402.0,33457.0,198.0,143.0,1.513906478881836,0.6664285659790039,0.6485714316368103,0.6878787875175476,0.905752420425415,908.0,7988.0,492.0,412.0
0.10843223333358765,0.9646428823471069,0.9594643115997314,0.9717851281166077,0.9981074929237366,5373.0,33444.0,227.0,156.0,1.5238003730773926,0.7171428799629211,0.7049999833106995,0.74210524559021,0.914355456829071,987.0,8057.0,413.0,343.0
0.09552235156297684,0.9703571200370789,0.966785728931427,0.97514408826828,0.9977903962135315,5414.0,33462.0,186.0,138.0,1.0531656742095947,0.7771428823471069,0.7657142877578735,0.7940740585327148,0.9417606592178345,1072.0,8122.0,328.0,278.0
0.1305902600288391,0.962321400642395,0.9569643139839172,0.967677891254425,0.9968351125717163,5359.0,33421.0,241.0,179.0,1.3411865234375,0.7107142806053162,0.6878571510314941,0.7379310131072998,0.9145685434341431,963.0,8058.0,437.0,342.0
0.10998181998729706,0.9660714268684387,0.9607142806053162,0.9723477363586426,0.997673749923706,5380.0,33447.0,220.0,153.0,1.5626819133758545,0.7314285635948181,0.7171428799629211,0.7464684247970581,0.9166374802589417,1004.0,8059.0,396.0,341.0
0.11699932813644409,0.9617857336997986,0.9551785588264465,0.9676194190979004,0.9972506165504456,5349.0,33421.0,251.0,179.0,2.4028258323669434,0.5442857146263123,0.5157142877578735,0.5618677139282227,0.8241670727729797,722.0,7837.0,678.0,563.0
